"eis","SCC","POLL","ANN_VALUE","STKHGT","STKDIAM","STKTEMP","STKFLOW","STKVEL","NAICS"
555511,40600141,"VOC",23.7,5.1816,0.24384,303,0.132143396306227,2.8297632,45431
555711,10200603,"PM25-PRI",0.034542,19.812,0.9144,463.555555555556,1.93498357322511,2.94656256,331420
555811,39999999,"NOX",0.3267,33.528,0.54864,533,2.5286944006656,10.3632,339999
556111,30501502,"PM25-PRI",2.89059,33.528,0.3048,305.222222222222,0.1812278181888,2.46888,212325
556211,30700101,"VOC",0.001,64.6176,1.55448,340.777777777778,28.6085101118976,14.9352,322130
556311,10200205,"PM25-PRI",1.56,33.528,1.03632,296.333333333333,4.5901608325632,5.39496,314110
556511,10200205,"SO2",8.49,33.528,0.762,317.444444444444,5.578418778624,12.192,314110
556611,30700110,"VOC",13.877,92.964,5.334,475.222222222222,340.878199274496,15.24,322110
556711,30800718,"VOC",24,14.0208,0.82296,295.222222222222,11.553273409536,22.86,326199
557011,10200602,"PM25-PRI",1.18,30.48,2.1336,505.777777777778,5.6633693184,1.524,325199
557211,10200402,"PM25-PRI",0.05,16.764,1.2192,477.444444444444,5.181982926336,4.572,314110
557411,40202035,"VOC",2.448,11.2776,0.3048,477.444444444444,0.7334063267328,10.0584,337214
557511,10200502,"NOX",0.7032,22.86,1.03632,338.555555555556,6.22970625024,7.62,323111
557611,30501106,"PM25-PRI",0.00672706,13.716,0.09144,299.666666666667,0.4728913380864,71.87184,327390
557811,20100201,"NOX",6,27.432,7.3152,875.222222222222,1118.515440384,26.60904,2211
557911,10200601,"NOX",36.0706,60.96,2.4384,438.555555555556,32.2330664756736,6.91896,32212
558011,10200602,"VOC",0.215133,17.6784,0.70104,449.666666666667,3.539605824,9.17448,622110
558111,10200603,"VOC",0.00715,10.3632,0.51816,434.111111111111,1.6593672102912,8.13816,3121
558211,40200101,"VOC",4.46,8.2296,1.2192,294.111111111111,7.0310730087936,5.7912,332114
558411,20100201,"NH3",3.84135,39.624,5.4864,351.333333333333,299.759306338253,12.67968,2211
558511,40400153,"VOC",6.244,7.62,2.4384,298,NA,0.06096,45431
558611,10200602,"NOX",21.0412,7.3152,0.6096,421.888888888889,2.0076644233728,6.7056,326220
558711,39000699,"NOX",0.2,8.2296,0.51816,1033,1.1864758722048,5.91312,335312
558811,10200602,"NOX",0.331002,17.6784,1.03632,497.444444444444,7.107528494592,NA,486210
558911,30113299,"VOC",0.49136,12.8016,0.3048,295.777777777778,0.149133504261427,NA,325613
559211,10200402,"PM25-PRI",0,30.48,1.0668,319.666666666667,13.6223768949595,15.24,311423
559311,10200602,"VOC",1.13568,19.812,1.12776,455.777777777778,8.18592745840911,NA,324122
559511,40400160,"VOC",1.5157,18.288,0.100584,293.555555555556,0.0009429509915136,NA,493190
559711,30999999,"PM25-PRI",0.230696,10.3632,0.591312,334.111111111111,2.85669692979471,NA,332510
559811,30102301,"NOX",34.1453,64.008,2.8956,348.555555555556,61.621521651678,9.35736,325312
559911,20100102,"NH3",0.236755,30.48,0.57912,686.333333333333,8.310994474752,30.29712,221112
560011,20100201,"NOX",32.1,53.34,5.4864,355.222222222222,461.941213509274,19.53768,221112
560311,50100410,"NOX",8.23,8.5344,0.204216,1033,0.28316846592,8.65632,562212
560711,40201901,"VOC",0,7.3152,0.9144,293,10.3828418626102,15.816072,337122
561611,30504130,"NOX",5.25,30.48,2.4384,378.555555555556,NA,7.62,327999
561711,40202501,"VOC",29.28,3.048,0.6096,294.111111111111,0.471945555410227,1.61544,332311
562011,39999999,"NH3",9.4,3.048,0,295.222222222222,NA,NA,311615
562111,39999999,"NH3",7.4075,23.95728,1.34112,421.333333333333,17.6045835262464,12.22248,325311
562411,30700805,"PM25-PRI",0,12.192,0.762,293,4.7204183268864,10.3632,321114
565311,10200602,"NOX",0.545,17.73936,1.03632,497.444444444444,7.09580532010291,8.41248,326191
566611,20201701,"VOC",0.028,18.288,2.4384,421.888888888889,52.66933466112,11.2776,562212
572011,30599999,"PM25-PRI",0.114558,21.336,0.42672,294.111111111111,0.641846634962227,NA,324122
572111,30400199,"PM25-PRI",2.02e-07,7.9248,0.39624,295.222222222222,1.65181510730511,NA,512210
573311,10500106,"PM25-PRI",0.0630876,24.17064,0.6096,477.444444444444,0.802309709545114,NA,622110
573711,30290003,"SO2",2.453e-06,12.192,0.6096,394.111111111111,4.2475269888,NA,311812
574011,30510299,"PM25-PRI",0.00671554,44.196,0.6096,293,2.26534772736,NA,327310
574611,40200101,"VOC",0.00236977,8.2296,0.85344,294.111111111111,4.33719511521823,NA,334511
575411,10500206,"VOC",0.00844635,13.716,0.9144,435.777777777778,6.41848333973023,NA,221112
580211,30299998,"PM25-PRI",0.124272,15.24,0.54864,644.111111111111,2.8316846592,NA,311613
583411,49099998,"VOC",0.102,0.3048,0.03048,294.111111111111,4.53069545472e-05,NA,611110
583711,40299998,"VOC",1.45,6.7056,0.064008,294.111111111111,6.60726326090511,NA,811121
586911,40202501,"VOC",0.504514,2.4384,0.09144,866.333333333333,0.0391706938907136,NA,334413
587911,10200603,"VOC",0,9.144,0.252984,1088.55555555556,0.311485312512,6.19670592,332
588111,10100601,"SO2",0.0971202,60.96,3.10896,435.777777777778,168.515439970975,22.18944,221112
588311,10100701,"NOX",148.74,152.4,6.096,394.111111111111,362.705767578601,12.43584,32411
588511,20100201,"NOX",14.5,22.86,7.0104,873.555555555556,1248.30004336911,32.33928,2211
588611,40400152,"VOC",1.3,6.096,0.3048,296.888888888889,0.2378615113728,3.26136,45431
588711,50100101,"SO2",14.963,89.0016,1.43256,410.777777777778,31.6676724948251,19.64719464,562213
588811,30101899,"VOC",5.80408,20.4216,0.9144,303,12.7425809664,19.4041776,326113
588911,30199998,"VOC",0,21.336,0.09144,373,0.0670514610451968,10.2108,325613
589011,30990003,"VOC",0.03,4.572,0.6096,699.666666666667,5.4283394916864,18.5928,332812
589211,30106002,"VOC",0.0910105,17.0688,0.39624,298,1.65181510730511,12.8016,325411
589411,10200501,"NOX",0,76.16952,3.71856,463,186.599523987302,17.00784,2211
589611,30199998,"VOC",7.25739,10.0584,0.1524,303,0.235972777705114,12.92352,325
589711,20200203,"NOX",3.2035,53.9496,4.2672,435.777777777778,21.1677857785115,1.4801088,221112
589911,50190005,"VOC",0,41.148,1.55448,405.222222222222,6.3712904832,3.35712816,562213
590011,20100201,"NOX",0.0024,66.1416,3.6576,716.333333333333,305.274482271698,29.05417608,221112
590111,10200502,"NH3",0.005544,40.5384,1.524,533,212.37634944,116.42509608,221113
590311,10300602,"PM25-PRI",0.005187,13.4112,0.51816,410.777777777778,NA,7.49808,928110
590411,20100201,"NOX",63.05,19.812,3.048,616.333333333333,NA,18.86712,2211
590511,20100201,"NOX",5.88792,15.5448,6.73608,813.555555555556,929.862945018778,26.0604,221112
590711,30501513,"NOX",0.95193,29.8704,1.15824,449.666666666667,18.12278181888,17.64792,327420
590811,40400154,"VOC",4.65,10.9728,2.4384,1255.22222222222,44.03269645056,9.41832,45431
590911,40200101,"VOC",3.91,1.8288,1.2192,296.888888888889,3.5594276166144,3.048,336611
591011,10200501,"VOC",0.000285,10.668,0.67056,531.333333333333,4.2220418268672,11.8872,927110
591111,20100101,"NOX",0,18.288,6.7056,874.666666666667,1210.56784528527,34.29,2211
591311,30800703,"VOC",5.2,14.9352,0.24384,302.444444444444,0.49554481536,10.3632,325199
591611,20100201,"VOC",0.156455,13.716,4.75488,733,504.861057888768,28.43784,2211
591711,20100901,"NOX",0.13,45.72,5.4864,438.555555555556,1143.51355255542,48.37176,2211
598311,50200505,"NOX",0.0015,4.572,0.405384,583,NA,1.92024,541940
598411,10200602,"NOX",2.065,5.7912,0.51816,541.333333333333,NA,12.46632,325412
598911,40200901,"VOC",1.6,5.4864,0.9144,294.111111111111,NA,8.32104,811121
599611,40200901,"VOC",0.99,7.62,0.9144,294.111111111111,0.0471928565302272,NA,811121
599711,40200901,"VOC",1.2376,0.3048,0.03048,294.111111111111,4.53069545472e-05,NA,811121
606511,40201901,"VOC",0.431883,7.9248,0.82296,288,2.20399361584911,NA,337122
609311,40200601,"VOC",0.090018,6.096,1.2192,299.666666666667,NA,4.84632,811121
609611,10200602,"PM25-PRI",0.0663,3.9624,0.6096,471.888888888889,3.85486577216271,NA,325412
610211,40299998,"VOC",9.33,12.192,1.0668,296.888888888889,NA,10.3632,337215
614711,20100102,"VOC",0.00749249,5.27304,0.21336,420.222222222222,0.205767197445427,NA,622110
615211,30490033,"SO2",0.0142224,47.5488,0.51816,616.333333333333,2.27431284099103,NA,622110
615511,20100102,"PM25-PRI",0.00107525,2.07264,0.21336,729.666666666667,1.05810427986463,NA,336414
616111,31306505,"VOC",0.116462,7.62,0.42672,298,1.51023087434511,NA,334413
616611,39990023,"VOC",0.000145888,10.668,0.9144,1144.11111111111,6.96405552796432,NA,562211
617511,10500106,"PM25-PRI",0.0185386,9.7536,0.54864,476.888888888889,1.23272577774351,NA,622110
626111,10500106,"NOX",0.351811,20.1168,0.24384,463.555555555556,0.0972202294043136,NA,336414
626211,20100102,"PM25-PRI",0.0016363,4.2672,0.21336,745.777777777778,1.35967869606943,NA,927110
626611,40202501,"VOC",0.0268935,5.4864,0.6096,294.111111111111,1.08547817546511,NA,332812
628411,49099998,"VOC",0.0926945,13.716,1.12776,294.111111111111,9.45593802806031,NA,541720
638511,49099998,"VOC",1.49,0.3048,0.03048,294.111111111111,4.53069545472e-05,NA,711510
639711,40600130,"VOC",0.00012,15.24,2.5908,921.888888888889,76.059049946112,14.41704,4931
639811,30400320,"PM25-PRI",2.5507,15.8496,1.2192,308.555555555556,NA,12.43584,331511
639911,30501604,"PM25-PRI",4.84962,22.86,0.9144,313.555555555556,0.4728913380864,0.73152,221310
640011,20100102,"VOC",0.000641,12.192,0.06096,598,NA,22.21992,221310
640111,10200799,"SO2",13.58,38.1,1.55448,449.666666666667,43.0784187204096,22.7076,325199
640211,10100202,"NOX",7879,195.072,6.79704,341.888888888889,849.50539776,23.40864,2211
640311,20100901,"NOX",0,57.3024,4.7244,366.333333333333,485.249279998802,27.67584,2211
640411,30501899,"PM25-PRI",0.0946129,37.1856,0.21336,296.888888888889,NA,18.7452,312120
640511,30510297,"PM25-PRI",0.00117647,29.5656,0.33528,298.555555555556,NA,18.1356,424690
640611,10100202,"NH3",0.36848,167.64,9.2964,327.444444444444,1040.73755784975,15.33144,2211
640711,10300602,"SO2",0.012213,9.144,0.6096,449.666666666667,2.1237634944,7.28472,622110
640811,10101201,"NOX",75.7519,61.2648,1.28016,430.222222222222,28.7387676062208,22.34184,562219
640911,10100202,"NOX",329.9,121.92,7.3152,446.888888888889,744.885503449859,17.70888,221112
641011,40201801,"VOC",1.43,12.4968,1.09728,699.666666666667,NA,5.1816,332812
641211,20100101,"NOX",0,27.432,5.4864,855.777777777778,766.333155949978,32.40024,2211
641311,30801005,"VOC",11.61,12.192,0.6096,449.666666666667,3.0667144859136,10.5156,3261
641411,10200601,"NOX",19.7,24.384,1.524,413.555555555556,25.9580532708864,14.23416,33221
641511,20300702,"PM25-PRI",0.461887,11.5824,0.4572,741.333333333333,4.842180767232,29.2608,221320
641611,20200401,"NOX",0.209318,18.288,0.3048,611.888888888889,NA,11.64336,221320
641711,20200401,"NOX",0.090374,7.0104,0.70104,703.555555555556,11.8590953527296,29.93136,221320
641811,39000699,"SO2",0.03699,22.86,0.97536,330.222222222222,15.29109715968,20.4216,311421
641911,30999999,"VOC",6.46,13.716,1.2192,560.777777777778,17.69802912,15.14856,332812
642011,10200602,"PM25-PRI",0.445588,12.192,0.6096,497.444444444444,NA,8.41248,311411
642111,30400410,"VOC",0.286665,39.624,1.0668,300.777777777778,12.1281053953536,13.5636,331492
642411,40200101,"PM25-PRI",0.0680426,7.0104,1.524,299.666666666667,7.8352714520064,4.2672,928110
642511,20200203,"VOC",3.48896,30.48,1.6764,421.888888888889,49.12972883712,22.25866008,336411
642611,20300102,"VOC",0.829653,54.864,1.3716,378,4.006833792768,2.71177512,611310
642811,10100401,"PM25-PRI",0,41.148,2.34696,421.888888888889,143.977006497024,33.2232,2211
643111,20100201,"NOX",119.3,91.44,8.5344,863.555555555556,1442.15434345329,25.20696,2211
643411,10100404,"PM25-PRI",1.70358,118.5672,5.6388,394.111111111111,0.0047175866422272,NA,221112
645411,49099998,"VOC",5,5.4864,0.2286,308,4.53069545472e-05,NA,323113
645511,10200602,"NOX",9.0175,15.24,0.762,449.666666666667,NA,1.76784,312111
646111,40201725,"PM25-PRI",6.62917e-06,9.144,0.21336,310.777777777778,0.175091557532314,NA,332431
646211,40201001,"SO2",0.000939,9.144,0.21336,366.333333333333,0.169428188213914,NA,332431
646811,30200806,"PM25-PRI",0.120115,15.24,0.9144,310.777777777778,5.6633693184,NA,311119
647611,30201711,"NH3",3.12166e-05,9.144,0.9144,294.111111111111,13.2145265218102,NA,115114
648311,40200101,"VOC",0.13001,9.4488,1.2192,288.555555555556,3.77557860170511,NA,485310
648411,30188801,"PM25-PRI",2.5143e-05,5.1816,0.24384,1033,0.3313071051264,NA,485111
649111,30101816,"VOC",0.276746,7.0104,1.18872,310.777777777778,1.88778788501023,NA,337110
649511,20100102,"NOX",0.145445,5.1816,0.21336,621.888888888889,1.45501302349071,NA,488390
650211,40200101,"VOC",0.809393,7.9248,1.03632,296.888888888889,7.22079588096,NA,321911
651711,40299998,"VOC",0.000371401,8.0772,0.51816,288,3.49241013578511,NA,315210
655811,10200602,"SO2",0.0733305,9.144,0.6096,519.111111111111,2.73729328277023,NA,322130
656011,10300602,"SO2",0.169005,9.144,1.524,421.888888888889,10.3818989116187,NA,311119
656411,30502506,"PM25-PRI",0.00075,4.572,3.048,288.555555555556,1.11190628838943,NA,212321
656511,20200102,"PM25-PRI",0.13538,7.62,1.8288,321.888888888889,23.5973712161051,NA,324121
656811,40200901,"VOC",0.056,7.62,1.0668,294.111111111111,0.764554857984,NA,811121
657111,31000227,"SO2",0.001,2.4384,0.1524,699.666666666667,0.0235964282651136,NA,211111
657211,20200253,"VOC",0.10392,2.4384,0.1524,977.444444444444,0.28316846592,NA,211111
657311,40200901,"VOC",0.096,6.096,0.9144,294.111111111111,0.179339084521114,NA,811121
657511,30501101,"PM25-PRI",0.171,3.048,1.524,288.555555555556,0.463450501432627,NA,327320
657611,30704002,"PM25-PRI",0.1458,4.572,3.048,288.555555555556,1.11190628838943,NA,321219
658111,30101899,"VOC",0,24.384,0.6096,303,0.471945555410227,1.61699448,325211
658611,39999999,"NH3",0.949,15.88008,0.57912,374.666666666667,NA,7.68096,325211
658811,39999999,"NH3",8.6,3.048,0,295.222222222222,NA,NA,311615
658911,10100604,"SO2",0.3109,59.436,5.1816,396.333333333333,64.91637081216,3.07848,221112
659611,39999999,"NH3",17.0015,3.048,0,295.222222222222,NA,NA,311615
660311,30400199,"NOX",0.18668,15.24,1.09728,366.333333333333,1.15292040899328,1.2192,331315
660411,30201939,"PM25-PRI",0.0579406,14.0208,0.6096,294.111111111111,1.27425809664,4.3659552,311224
660911,30201206,"NOX",1.81,14.3256,0.9144,295.222222222222,3.001585738752,4.572,311710
661311,10300501,"PM25-PRI",0,18.71472,0.94488,475.777777777778,4.97984594862367,7.10184,928110
661411,30201206,"PM25-PRI",0.05,25.6032,0.79248,498,4.360794375168,8.5344,311710
661511,20100102,"VOC",6.56,26.2128,0.9144,611.888888888889,23.8154109348635,36.2712,221112
661611,20100102,"NOX",53.56,33.528,0.6096,415.777777777778,4.26923468339743,14.6304,311710
662011,20100101,"PM25-PRI",0,17.6784,3.048,480.222222222222,222.366719808845,30.48,221112
662111,20100202,"SO2",0,13.1064,0.4443984,738,0.839512382597683,5.4102,221112
662211,20100201,"PM25-PRI",1.08,14.9352,3.048,664.666666666667,NA,11.5824,221112
663511,30200816,"PM25-PRI",0.217451,9.144,0.3048,310.777777777778,9.43894792010511,NA,311611
663611,10200602,"NOX",0.126985,3.6576,0.48768,449.666666666667,0.7079211648,NA,311615
666011,40200901,"VOC",2.6,7.9248,1.575816,294.111111111111,6.70165180565023,NA,811121
666211,40200501,"VOC",1.68,7.62,0.9144,294.111111111111,7.55115720341023,NA,811121
673211,10200602,"VOC",0.00453942,3.6576,0.6096,449.666666666667,4.79026466069023,NA,311230
678611,20100102,"PM25-PRI",0.52738,16.764,0.18288,645.777777777778,NA,116.1288,221122
678711,20100909,"NOX",275.17,33.528,3.38328,405.222222222222,NA,22.49424,221112
678911,10300224,"VOC",0.82,21.9456,1.524,501.333333333333,15.5190477747456,8.5344,611310
680311,20100102,"NOX",0.07,11.5824,3.6576,616.333333333333,NA,15.8496,221122
680611,20200201,"PM25-PRI",2.37,48.768,1.524,533,NA,16.1544,211111
680711,20200201,"NOX",4.22,42.0624,0.6096,427.444444444444,4.90169145202975,16.79448,211111
680811,31000205,"NOX",0.46,42.0624,0.9144,438.555555555556,4.32346144462111,6.58368,211111
680911,10200603,"VOC",0,11.2776,1.2192,494.111111111111,7.33028579999263,6.4008,211111
681111,20200102,"PM25-PRI",0,29.2608,0.3048,329.666666666667,1.33891395246351,18.288,211111
681211,20200102,"NOX",1.24,33.8328,0.03048,421.888888888889,NA,0.3048,211111
681311,20200201,"NOX",61.73,32.3088,0.6096,613.555555555556,4.73268801651471,16.1544,211111
681411,20200252,"SO2",0.05,11.2776,0.9144,493.555555555556,11.0086441722934,16.764,211111
682411,40200501,"VOC",1.37,5.4864,0.6096,294.111111111111,0.0599354374966272,NA,811121
682811,50410312,"VOC",4.9,3.6576,0.100584,330.222222222222,0.0509703238656,NA,447110
683711,40600306,"VOC",0.662141,0.3048,0.03048,294.111111111111,4.53069545472e-05,NA,447110
684311,30299998,"NOX",0.0624,9.144,0.4572,321.888888888889,4.53069545472e-05,NA,722511
684611,10200602,"PM25-PRI",0.027645,21.336,1.50876,394.111111111111,4.53069545472e-05,NA,611310
684811,40200201,"PM25-PRI",0.94,4.572,0.9144,271.888888888889,10.066638963456,NA,333924
685211,49099998,"VOC",0.352,6.096,9.2964,355.222222222222,1.88778788501023,NA,323113
686311,20100201,"NOX",0.5088,30.48,4.48056,810.777777777778,755.11590723221,NA,221112
687611,20100201,"NH3",3.38122,25.908,2.4384,448,57.1056387394102,NA,622110
691311,30701201,"PM25-PRI",0.012,10.668,2.286,302.444444444444,164.005982151199,NA,323111
696011,39999999,"NH3",0.79665,15.24,0.6096,294.111111111111,NA,15.24,325998
700011,39999995,"VOC",1.17,6.096,0.6096,271.888888888889,NA,8.0772,332312
700311,40600307,"VOC",0.789468,0.3048,0.03048,294.111111111111,4.53069545472e-05,NA,447110
701211,20200202,"SO2",0.00414,3.9624,0.9144,271.888888888889,NA,22.73808,221310
702011,39999999,"PM25-PRI",1.44,10.668,0.6096,316.333333333333,4.2475269888,NA,812332
702611,10500206,"VOC",0.00416977,7.0104,0.85344,382.444444444444,0.214262251423027,NA,611310
706411,20400302,"VOC",6.03662,21.336,0.6096,421.888888888889,NA,15.24,928110
713911,40200901,"VOC",0.61495,6.096,0.6096,294.111111111111,4.53069545472e-05,NA,811121
714611,30200901,"PM25-PRI",0.00717933,19.812,0.21336,298,NA,9.54024,312120
714811,30101837,"VOC",0.68,8.2296,0.09144,298,NA,4.8768,325991
714911,30290003,"SO2",0.05577,30.48,0.97536,344.666666666667,11.3239069521408,14.9352,311411
715011,40400154,"VOC",8.11,4.572,0.39624,921.888888888889,0.8664955057152,7.0104,45431
715111,10100601,"NH3",2.91782,60.96,3.3528,399.666666666667,105.602015995546,11.94816,2211
715311,10300602,"NOX",9.4605,45.72,2.1336,449.666666666667,4.2475269888,1.18872,54138
715611,10100602,"SO2",0.000118383,66.4464,2.95656,346.888888888889,106.61292741888,15.5291028,562213
715711,10100401,"NOX",2.75772,151.7904,5.4864,596.888888888889,872.1588750336,36.89189472,221112
715811,39000699,"NOX",1.467,10.668,0.6096,453.555555555556,2.90247677568,9.93648,33641
716011,39001299,"VOC",0,97.536,4.2672,560.777777777778,174.621497878886,12.22248,327310
716211,30400523,"PM25-PRI",0.000313418,24.384,0.24384,310.777777777778,NA,15.02664,335911
716311,30102301,"SO2",502.515,60.6552,2.4384,346.888888888889,51.9132748571136,11.1252,325312
716411,30102301,"SO2",354.958,64.9224,2.286,340.222222222222,52.0548590900736,12.67968,325312
716511,30500612,"PM25-PRI",0.00869894,53.0352,0.4572,298,4.7204183268864,28.74264,42332
716711,30199998,"PM25-PRI",0.00228844,9.7536,0.762,295.222222222222,6.6459638951424,14.56944,325314
716911,10101201,"NOX",383.045,59.436,2.286,421.888888888889,79.7600617956864,19.44624,562219
717111,30200202,"PM25-PRI",0.00817631,16.4592,0.39624,505.222222222222,3.5764177245696,28.956,311920
717211,10100601,"VOC",37.5275,152.0952,7.3152,433,798.679489812019,18.8976,2211
717311,10101201,"NOX",271.29,83.82,1.43256,394.111111111111,40.2580607998464,24.96312,562219
717611,10100601,"NOX",10.15,150.876,4.8768,333,530.326398028954,28.40736,2211
717711,30102301,"NOX",28.4,60.96,2.5908,349.666666666667,80.8247752275456,15.33144,325312
